epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
12,89.5521,1.97277,1.83157,1.52312,0.61657,0.55331,0.52786,0.17434,2.18954,1.95043,1.8314,0.0053466,0.0017822,0.0053466,0.0017822,0.0053466,0.0017822,0.0053466,0.0017822
13,94.5506,1.93383,1.81188,1.53024,0.73544,0.58288,0.64443,0.23399,2.04836,1.79858,1.74826,0.0052872,0.0017624,0.0052872,0.0017624,0.0052872,0.0017624,0.0052872,0.0017624
14,99.8364,1.94087,1.7886,1.50707,0.68897,0.63441,0.67095,0.25346,2.03149,1.83459,1.75209,0.0052278,0.0017426,0.0052278,0.0017426,0.0052278,0.0017426,0.0052278,0.0017426
15,104.33,1.86158,1.67716,1.48645,0.74914,0.64221,0.68125,0.27353,2.01912,1.60818,1.6814,0.0051684,0.0017228,0.0051684,0.0017228,0.0051684,0.0017228,0.0051684,0.0017228
16,109.67,1.87153,1.63084,1.45202,0.7086,0.60215,0.64838,0.26261,2.0452,1.64272,1.6755,0.005109,0.001703,0.005109,0.001703,0.005109,0.001703,0.005109,0.001703
17,114.815,1.91248,1.55566,1.46418,0.68629,0.61828,0.63366,0.2401,2.14133,1.65809,1.71509,0.0050496,0.0016832,0.0050496,0.0016832,0.0050496,0.0016832,0.0050496,0.0016832
18,120.083,1.90748,1.59431,1.47314,0.6723,0.68385,0.66564,0.24406,2.1517,1.64684,1.73088,0.0049902,0.0016634,0.0049902,0.0016634,0.0049902,0.0016634,0.0049902,0.0016634
19,124.954,1.83704,1.50279,1.42553,0.69541,0.6828,0.67639,0.2794,2.02949,1.57382,1.68426,0.0049308,0.0016436,0.0049308,0.0016436,0.0049308,0.0016436,0.0049308,0.0016436
20,130.289,1.84381,1.45249,1.43658,0.69578,0.664,0.67469,0.27838,2.03521,1.53056,1.63587,0.0048714,0.0016238,0.0048714,0.0016238,0.0048714,0.0016238,0.0048714,0.0016238
21,135.447,1.82284,1.42751,1.3998,0.7034,0.56452,0.5878,0.21526,2.11537,1.71166,1.69649,0.004812,0.001604,0.004812,0.001604,0.004812,0.001604,0.004812,0.001604
22,140.519,1.80907,1.45674,1.41167,0.74619,0.63225,0.70299,0.29985,2.00613,1.58005,1.63583,0.0047526,0.0015842,0.0047526,0.0015842,0.0047526,0.0015842,0.0047526,0.0015842
23,145.483,1.83211,1.39421,1.39706,0.76142,0.60753,0.70421,0.29991,2.01469,1.51105,1.63952,0.0046932,0.0015644,0.0046932,0.0015644,0.0046932,0.0015644,0.0046932,0.0015644
24,150.806,1.79103,1.39077,1.38566,0.73686,0.69254,0.74714,0.32286,1.99432,1.40203,1.59224,0.0046338,0.0015446,0.0046338,0.0015446,0.0046338,0.0015446,0.0046338,0.0015446
25,155.567,1.78775,1.32024,1.37149,0.74455,0.72084,0.75475,0.32165,1.98834,1.38197,1.59231,0.0045744,0.0015248,0.0045744,0.0015248,0.0045744,0.0015248,0.0045744,0.0015248
26,160.973,1.78964,1.34296,1.35165,0.78069,0.67204,0.74696,0.28797,2.0766,1.3519,1.68508,0.004515,0.001505,0.004515,0.001505,0.004515,0.001505,0.004515,0.001505
27,165.908,1.74598,1.3066,1.3712,0.74815,0.71872,0.7464,0.3068,2.05498,1.29731,1.65203,0.0044556,0.0014852,0.0044556,0.0014852,0.0044556,0.0014852,0.0044556,0.0014852
28,171.137,1.73922,1.27362,1.35445,0.70795,0.68817,0.74523,0.30164,2.1428,1.40022,1.68391,0.0043962,0.0014654,0.0043962,0.0014654,0.0043962,0.0014654,0.0043962,0.0014654
29,175.931,1.71819,1.23948,1.33856,0.70458,0.73118,0.74791,0.31701,2.11404,1.36249,1.6483,0.0043368,0.0014456,0.0043368,0.0014456,0.0043368,0.0014456,0.0043368,0.0014456
30,181.34,1.72667,1.21489,1.32794,0.65809,0.66129,0.64944,0.24545,2.32626,1.43264,1.76453,0.0042774,0.0014258,0.0042774,0.0014258,0.0042774,0.0014258,0.0042774,0.0014258
31,186.464,1.69327,1.23599,1.31875,0.74331,0.69892,0.72907,0.31198,2.11745,1.29606,1.62231,0.004218,0.001406,0.004218,0.001406,0.004218,0.001406,0.004218,0.001406
32,191.77,1.65985,1.21414,1.29901,0.72756,0.70968,0.73959,0.32244,2.08518,1.30992,1.58665,0.0041586,0.0013862,0.0041586,0.0013862,0.0041586,0.0013862,0.0041586,0.0013862
33,196.381,1.64731,1.17193,1.29049,0.72372,0.70968,0.74928,0.32198,2.12594,1.23267,1.62723,0.0040992,0.0013664,0.0040992,0.0013664,0.0040992,0.0013664,0.0040992,0.0013664
34,201.98,1.63315,1.15498,1.28406,0.75625,0.67742,0.74373,0.30523,2.19561,1.2549,1.71171,0.0040398,0.0013466,0.0040398,0.0013466,0.0040398,0.0013466,0.0040398,0.0013466
35,206.641,1.6672,1.11974,1.28086,0.75782,0.67294,0.74593,0.31982,2.18174,1.24231,1.69816,0.0039804,0.0013268,0.0039804,0.0013268,0.0039804,0.0013268,0.0039804,0.0013268
36,211.822,1.62876,1.12378,1.26507,0.76644,0.67043,0.75372,0.32481,2.15821,1.24446,1.64605,0.003921,0.001307,0.003921,0.001307,0.003921,0.001307,0.003921,0.001307
37,219.317,1.60703,1.13755,1.2786,0.77266,0.71266,0.78585,0.32557,2.16811,1.199,1.673,0.0038616,0.0012872,0.0038616,0.0012872,0.0038616,0.0012872,0.0038616,0.0012872
38,224.751,1.5985,1.06974,1.25215,0.75864,0.6828,0.75776,0.32187,2.11244,1.25448,1.62655,0.0038022,0.0012674,0.0038022,0.0012674,0.0038022,0.0012674,0.0038022,0.0012674
39,229.453,1.62328,1.0953,1.27597,0.69226,0.70145,0.7228,0.30427,2.12331,1.31859,1.57459,0.0037428,0.0012476,0.0037428,0.0012476,0.0037428,0.0012476,0.0037428,0.0012476
40,234.721,1.60299,1.0763,1.23719,0.71033,0.76466,0.76444,0.32134,2.11524,1.17602,1.59006,0.0036834,0.0012278,0.0036834,0.0012278,0.0036834,0.0012278,0.0036834,0.0012278
41,239.622,1.60059,1.07684,1.24052,0.74141,0.72043,0.76013,0.30627,2.16295,1.17918,1.63967,0.003624,0.001208,0.003624,0.001208,0.003624,0.001208,0.003624,0.001208
42,244.604,1.57595,1.08118,1.2558,0.75139,0.73123,0.75769,0.29541,2.1926,1.1761,1.67944,0.0035646,0.0011882,0.0035646,0.0011882,0.0035646,0.0011882,0.0035646,0.0011882
43,249.842,1.57659,1.02662,1.23607,0.75339,0.73656,0.74871,0.31262,2.14273,1.18253,1.62508,0.0035052,0.0011684,0.0035052,0.0011684,0.0035052,0.0011684,0.0035052,0.0011684
44,254.864,1.59142,1.06565,1.23989,0.78279,0.6828,0.75388,0.30747,2.15353,1.16594,1.6315,0.0034458,0.0011486,0.0034458,0.0011486,0.0034458,0.0011486,0.0034458,0.0011486
45,260.118,1.56923,1.06792,1.22767,0.77592,0.66129,0.73972,0.28986,2.16587,1.20635,1.64621,0.0033864,0.0011288,0.0033864,0.0011288,0.0033864,0.0011288,0.0033864,0.0011288
46,265.38,1.54279,1.02858,1.22543,0.78382,0.74194,0.77594,0.29634,2.18004,1.14201,1.68535,0.003327,0.001109,0.003327,0.001109,0.003327,0.001109,0.003327,0.001109
47,270.366,1.52419,0.99457,1.19805,0.73598,0.7194,0.76633,0.26191,2.27149,1.20714,1.7468,0.0032676,0.0010892,0.0032676,0.0010892,0.0032676,0.0010892,0.0032676,0.0010892
48,275.692,1.51776,1.00846,1.21282,0.77745,0.63978,0.74282,0.26588,2.28288,1.24072,1.76062,0.0032082,0.0010694,0.0032082,0.0010694,0.0032082,0.0010694,0.0032082,0.0010694
49,280.805,1.49672,0.95217,1.18497,0.75937,0.70968,0.7431,0.28782,2.20832,1.19958,1.69822,0.0031488,0.0010496,0.0031488,0.0010496,0.0031488,0.0010496,0.0031488,0.0010496
50,285.801,1.54024,1.00342,1.21551,0.76555,0.73734,0.77506,0.28743,2.2292,1.16596,1.70184,0.0030894,0.0010298,0.0030894,0.0010298,0.0030894,0.0010298,0.0030894,0.0010298
51,290.89,1.49761,0.96496,1.19645,0.761,0.719,0.77408,0.31183,2.20279,1.17113,1.66211,0.00303,0.00101,0.00303,0.00101,0.00303,0.00101,0.00303,0.00101
52,296.124,1.5005,0.95069,1.17873,0.72765,0.71822,0.75009,0.2964,2.22347,1.16114,1.67212,0.0029706,0.0009902,0.0029706,0.0009902,0.0029706,0.0009902,0.0029706,0.0009902
53,301.049,1.47034,0.94438,1.17756,0.75197,0.7172,0.76181,0.30415,2.20401,1.16698,1.64729,0.0029112,0.0009704,0.0029112,0.0009704,0.0029112,0.0009704,0.0029112,0.0009704
54,306.344,1.44634,0.91103,1.16119,0.71634,0.73318,0.74489,0.29941,2.22838,1.22599,1.68007,0.0028518,0.0009506,0.0028518,0.0009506,0.0028518,0.0009506,0.0028518,0.0009506
55,311.399,1.46613,0.92068,1.17267,0.795,0.68805,0.75226,0.28695,2.25705,1.18688,1.72486,0.0027924,0.0009308,0.0027924,0.0009308,0.0027924,0.0009308,0.0027924,0.0009308
56,316.252,1.41474,0.9032,1.14673,0.77327,0.70968,0.75289,0.30499,2.1982,1.19227,1.63395,0.002733,0.000911,0.002733,0.000911,0.002733,0.000911,0.002733,0.000911
57,321.59,1.44566,0.91078,1.15878,0.78444,0.71505,0.75742,0.30167,2.22866,1.1934,1.64768,0.0026736,0.0008912,0.0026736,0.0008912,0.0026736,0.0008912,0.0026736,0.0008912
58,326.809,1.42219,0.8974,1.14434,0.78443,0.68817,0.74236,0.29961,2.23953,1.18151,1.65751,0.0026142,0.0008714,0.0026142,0.0008714,0.0026142,0.0008714,0.0026142,0.0008714
59,331.793,1.43469,0.90376,1.15662,0.73545,0.70968,0.73778,0.29434,2.23572,1.20809,1.64847,0.0025548,0.0008516,0.0025548,0.0008516,0.0025548,0.0008516,0.0025548,0.0008516
60,336.952,1.42305,0.87691,1.13188,0.7806,0.68861,0.74484,0.30677,2.22305,1.15617,1.62888,0.0024954,0.0008318,0.0024954,0.0008318,0.0024954,0.0008318,0.0024954,0.0008318
61,341.932,1.40778,0.90831,1.14983,0.79137,0.64516,0.74492,0.29738,2.22299,1.1686,1.64547,0.002436,0.000812,0.002436,0.000812,0.002436,0.000812,0.002436,0.000812
62,346.819,1.36258,0.83811,1.12223,0.72029,0.72043,0.74473,0.27146,2.27563,1.19089,1.72265,0.0023766,0.0007922,0.0023766,0.0007922,0.0023766,0.0007922,0.0023766,0.0007922
63,351.745,1.42231,0.87174,1.14538,0.68113,0.76882,0.75733,0.28171,2.25864,1.15012,1.7395,0.0023172,0.0007724,0.0023172,0.0007724,0.0023172,0.0007724,0.0023172,0.0007724
64,357.001,1.36172,0.85622,1.11226,0.76991,0.6828,0.74584,0.30332,2.23252,1.12472,1.69155,0.0022578,0.0007526,0.0022578,0.0007526,0.0022578,0.0007526,0.0022578,0.0007526
65,361.894,1.36783,0.85415,1.11646,0.76689,0.72043,0.75879,0.30704,2.22806,1.10784,1.68516,0.0021984,0.0007328,0.0021984,0.0007328,0.0021984,0.0007328,0.0021984,0.0007328
66,367.074,1.37578,0.83761,1.12166,0.7721,0.73656,0.75908,0.30393,2.23166,1.12321,1.68401,0.002139,0.000713,0.002139,0.000713,0.002139,0.000713,0.002139,0.000713
67,371.922,1.3521,0.8289,1.1153,0.78147,0.7043,0.74964,0.29583,2.23279,1.13316,1.71511,0.0020796,0.0006932,0.0020796,0.0006932,0.0020796,0.0006932,0.0020796,0.0006932
