epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
27,454.445,1.41283,0.91812,1.13913,0.73638,0.83333,0.84505,0.38158,1.94376,1.0114,1.52415,0.0029112,0.0009704,0.0029112,0.0009704,0.0029112,0.0009704,0.0029112,0.0009704
28,470.544,1.4298,0.93396,1.16267,0.81293,0.79434,0.86814,0.39224,1.94184,1.0043,1.49424,0.0027924,0.0009308,0.0027924,0.0009308,0.0027924,0.0009308,0.0027924,0.0009308
29,487.114,1.38758,0.8936,1.14104,0.80156,0.7957,0.85839,0.38535,1.92414,1.01192,1.48611,0.0026736,0.0008912,0.0026736,0.0008912,0.0026736,0.0008912,0.0026736,0.0008912
30,503.047,1.36063,0.87195,1.11838,0.80358,0.80108,0.85519,0.38668,1.9141,1.03139,1.4752,0.0025548,0.0008516,0.0025548,0.0008516,0.0025548,0.0008516,0.0025548,0.0008516
31,519.648,1.38466,0.87251,1.13134,0.85373,0.7845,0.87399,0.39314,1.91195,1.01608,1.47644,0.002436,0.000812,0.002436,0.000812,0.002436,0.000812,0.002436,0.000812
32,536.091,1.35371,0.85068,1.11933,0.77356,0.82258,0.85152,0.37129,1.94188,1.04797,1.52893,0.0023172,0.0007724,0.0023172,0.0007724,0.0023172,0.0007724,0.0023172,0.0007724
33,552.732,1.36663,0.85992,1.12202,0.81457,0.7957,0.86403,0.39233,1.92554,1.02899,1.47662,0.0021984,0.0007328,0.0021984,0.0007328,0.0021984,0.0007328,0.0021984,0.0007328
34,568.674,1.33923,0.83384,1.10981,0.84705,0.77413,0.87843,0.39874,1.93081,1.003,1.48331,0.0020796,0.0006932,0.0020796,0.0006932,0.0020796,0.0006932,0.0020796,0.0006932
35,585.544,1.2696,0.80646,1.09089,0.8525,0.76882,0.86582,0.40026,1.92481,1.00769,1.4727,0.0019608,0.0006536,0.0019608,0.0006536,0.0019608,0.0006536,0.0019608,0.0006536
36,601.422,1.33022,0.83411,1.10246,0.78865,0.81183,0.86755,0.40783,1.94421,0.99649,1.46796,0.001842,0.000614,0.001842,0.000614,0.001842,0.000614,0.001842,0.000614
37,618.356,1.33051,0.8179,1.0926,0.84838,0.78214,0.87386,0.38939,1.94308,1.0067,1.49147,0.0017232,0.0005744,0.0017232,0.0005744,0.0017232,0.0005744,0.0017232,0.0005744
38,633.901,1.29663,0.80894,1.08392,0.85018,0.78495,0.86916,0.38559,1.94126,1.01959,1.49077,0.0016044,0.0005348,0.0016044,0.0005348,0.0016044,0.0005348,0.0016044,0.0005348
39,651.114,1.2902,0.81283,1.09439,0.80022,0.83871,0.86623,0.38332,1.93711,0.99556,1.47461,0.0014856,0.0004952,0.0014856,0.0004952,0.0014856,0.0004952,0.0014856,0.0004952
40,667.014,1.26647,0.76814,1.07187,0.86038,0.79513,0.86569,0.38021,1.95624,0.9826,1.50984,0.0013668,0.0004556,0.0013668,0.0004556,0.0013668,0.0004556,0.0013668,0.0004556
41,679.73,1.3588,0.93074,1.13284,0.87363,0.74334,0.84772,0.38304,1.95018,0.98063,1.47086,0.001248,0.000416,0.001248,0.000416,0.001248,0.000416,0.001248,0.000416
42,686.907,1.35109,0.85215,1.11627,0.84262,0.77721,0.86637,0.36788,1.95448,1.02102,1.46778,0.0011292,0.0003764,0.0011292,0.0003764,0.0011292,0.0003764,0.0011292,0.0003764
43,693.345,1.30786,0.8466,1.09119,0.8315,0.77957,0.86064,0.38164,1.93747,0.98012,1.43446,0.0010104,0.0003368,0.0010104,0.0003368,0.0010104,0.0003368,0.0010104,0.0003368
44,700.219,1.28151,0.7995,1.09261,0.86821,0.76344,0.8656,0.37419,1.95638,0.9686,1.47543,0.0008916,0.0002972,0.0008916,0.0002972,0.0008916,0.0002972,0.0008916,0.0002972
45,706.408,1.25892,0.78078,1.06426,0.85289,0.77957,0.85697,0.37813,1.94486,0.98647,1.47668,0.0007728,0.0002576,0.0007728,0.0002576,0.0007728,0.0002576,0.0007728,0.0002576
46,713.64,1.23827,0.76281,1.07267,0.83775,0.76882,0.84821,0.3775,1.94602,0.98281,1.47787,0.000654,0.000218,0.000654,0.000218,0.000654,0.000218,0.000654,0.000218
47,720.151,1.26381,0.79027,1.07976,0.8572,0.76882,0.85531,0.37908,1.94348,0.97828,1.47656,0.0005352,0.0001784,0.0005352,0.0001784,0.0005352,0.0001784,0.0005352,0.0001784
48,726.879,1.25685,0.77791,1.06719,0.85055,0.76344,0.85093,0.38394,1.92821,0.96369,1.45929,0.0004164,0.0001388,0.0004164,0.0001388,0.0004164,0.0001388,0.0004164,0.0001388
49,733.398,1.24313,0.77121,1.07172,0.87174,0.76738,0.85974,0.38694,1.92583,0.96762,1.4638,0.0002976,9.92e-05,0.0002976,9.92e-05,0.0002976,9.92e-05,0.0002976,9.92e-05
50,740.187,1.2133,0.75729,1.056,0.87597,0.75941,0.85674,0.38383,1.92867,0.96934,1.46979,0.0001788,5.96e-05,0.0001788,5.96e-05,0.0001788,5.96e-05,0.0001788,5.96e-05
