epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
40,212.312,1.61371,1.07908,1.23581,0.67872,0.71555,0.72169,0.29845,2.14749,1.26161,1.57585,0.0036834,0.0012278,0.0036834,0.0012278,0.0036834,0.0012278,0.0036834,0.0012278
41,217.354,1.61867,1.07711,1.23177,0.70394,0.71505,0.72479,0.30276,2.15545,1.23724,1.59656,0.003624,0.001208,0.003624,0.001208,0.003624,0.001208,0.003624,0.001208
42,222.69,1.58995,1.06861,1.24056,0.77822,0.70968,0.74959,0.28035,2.22995,1.23452,1.69912,0.0035646,0.0011882,0.0035646,0.0011882,0.0035646,0.0011882,0.0035646,0.0011882
43,227.797,1.54861,1.01676,1.21376,0.75339,0.69892,0.75069,0.29373,2.15635,1.20521,1.62669,0.0035052,0.0011684,0.0035052,0.0011684,0.0035052,0.0011684,0.0035052,0.0011684
44,233.111,1.56805,1.05282,1.21907,0.76318,0.6828,0.73975,0.30454,2.12383,1.24146,1.60449,0.0034458,0.0011486,0.0034458,0.0011486,0.0034458,0.0011486,0.0034458,0.0011486
45,238.023,1.56927,1.06909,1.22613,0.71886,0.65591,0.70546,0.30782,2.12914,1.29477,1.58778,0.0033864,0.0011288,0.0033864,0.0011288,0.0033864,0.0011288,0.0033864,0.0011288
46,243.446,1.55956,1.02204,1.21629,0.71175,0.69031,0.70696,0.28814,2.18879,1.23624,1.61916,0.003327,0.001109,0.003327,0.001109,0.003327,0.001109,0.003327,0.001109
47,248.458,1.50914,0.97994,1.18357,0.71181,0.71505,0.72194,0.28513,2.22339,1.19313,1.65095,0.0032676,0.0010892,0.0032676,0.0010892,0.0032676,0.0010892,0.0032676,0.0010892
48,253.88,1.51423,0.98999,1.19857,0.75922,0.72043,0.73895,0.28618,2.17026,1.21655,1.646,0.0032082,0.0010694,0.0032082,0.0010694,0.0032082,0.0010694,0.0032082,0.0010694
49,259.05,1.5064,0.95277,1.17618,0.79107,0.69211,0.74264,0.29691,2.17702,1.16733,1.65264,0.0031488,0.0010496,0.0031488,0.0010496,0.0031488,0.0010496,0.0031488,0.0010496
