epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
38,193.722,1.39274,0.80104,1.11299,0.86915,0.82138,0.89452,0.39741,1.94213,0.86305,1.42973,0.0038022,0.0012674,0.0038022,0.0012674,0.0038022,0.0012674,0.0038022,0.0012674
39,198.461,1.35988,0.80942,1.10963,0.8891,0.81892,0.89286,0.41117,1.94016,0.86844,1.42313,0.0037428,0.0012476,0.0037428,0.0012476,0.0037428,0.0012476,0.0037428,0.0012476
40,203.997,1.35807,0.80346,1.10216,0.89648,0.79153,0.88625,0.40881,1.932,0.87274,1.41791,0.0036834,0.0012278,0.0036834,0.0012278,0.0036834,0.0012278,0.0036834,0.0012278
41,208.913,1.33953,0.78734,1.08946,0.89324,0.79032,0.89019,0.40525,1.90219,0.86073,1.41141,0.003624,0.001208,0.003624,0.001208,0.003624,0.001208,0.003624,0.001208
42,213.974,1.33345,0.77168,1.10007,0.8571,0.8384,0.89139,0.39932,1.91029,0.86985,1.4146,0.0035646,0.0011882,0.0035646,0.0011882,0.0035646,0.0011882,0.0035646,0.0011882
43,218.869,1.29961,0.75903,1.07156,0.84343,0.84946,0.88897,0.4038,1.93312,0.87902,1.42229,0.0035052,0.0011684,0.0035052,0.0011684,0.0035052,0.0011684,0.0035052,0.0011684
44,224.032,1.31211,0.78845,1.08001,0.88584,0.79268,0.89583,0.40257,1.94965,0.85292,1.4273,0.0034458,0.0011486,0.0034458,0.0011486,0.0034458,0.0011486,0.0034458,0.0011486
45,228.858,1.3051,0.76929,1.08329,0.86878,0.7957,0.88824,0.39045,1.93238,0.85282,1.44976,0.0033864,0.0011288,0.0033864,0.0011288,0.0033864,0.0011288,0.0033864,0.0011288
46,233.691,1.30731,0.74912,1.07748,0.89129,0.80108,0.88897,0.3819,1.96177,0.86404,1.48026,0.003327,0.001109,0.003327,0.001109,0.003327,0.001109,0.003327,0.001109
47,238.608,1.28414,0.73692,1.05836,0.86025,0.79431,0.86917,0.38274,1.9677,0.87278,1.4828,0.0032676,0.0010892,0.0032676,0.0010892,0.0032676,0.0010892,0.0032676,0.0010892
48,243.68,1.29053,0.74139,1.07436,0.88054,0.79032,0.88681,0.39414,1.93357,0.84459,1.44204,0.0032082,0.0010694,0.0032082,0.0010694,0.0032082,0.0010694,0.0032082,0.0010694
49,248.214,1.25187,0.70331,1.05009,0.8762,0.80108,0.88726,0.3912,1.93868,0.85945,1.44764,0.0031488,0.0010496,0.0031488,0.0010496,0.0031488,0.0010496,0.0031488,0.0010496
50,253.697,1.25654,0.71159,1.05623,0.81406,0.86022,0.88354,0.36841,1.97255,0.84655,1.50524,0.0030894,0.0010298,0.0030894,0.0010298,0.0030894,0.0010298,0.0030894,0.0010298
51,258.419,1.25768,0.71144,1.05561,0.81071,0.84946,0.88612,0.39724,1.93636,0.86471,1.44233,0.00303,0.00101,0.00303,0.00101,0.00303,0.00101,0.00303,0.00101
52,263.767,1.2018,0.68892,1.03047,0.79748,0.868,0.88686,0.3928,1.91989,0.84228,1.45497,0.0029706,0.0009902,0.0029706,0.0009902,0.0029706,0.0009902,0.0029706,0.0009902
53,268.638,1.22531,0.68123,1.05048,0.87758,0.82258,0.9022,0.40133,1.92003,0.83854,1.43967,0.0029112,0.0009704,0.0029112,0.0009704,0.0029112,0.0009704,0.0029112,0.0009704
54,273.787,1.19575,0.6827,1.03286,0.85206,0.82258,0.88587,0.39655,1.90434,0.84821,1.442,0.0028518,0.0009506,0.0028518,0.0009506,0.0028518,0.0009506,0.0028518,0.0009506
55,278.701,1.18263,0.67293,1.03328,0.83516,0.8444,0.87685,0.39254,1.91279,0.86487,1.44976,0.0027924,0.0009308,0.0027924,0.0009308,0.0027924,0.0009308,0.0027924,0.0009308
56,283.663,1.20074,0.67627,1.03652,0.83761,0.85484,0.89908,0.4002,1.92539,0.83619,1.43664,0.002733,0.000911,0.002733,0.000911,0.002733,0.000911,0.002733,0.000911
57,288.604,1.21141,0.67144,1.03953,0.80701,0.86559,0.89444,0.40489,1.94635,0.83524,1.45674,0.0026736,0.0008912,0.0026736,0.0008912,0.0026736,0.0008912,0.0026736,0.0008912
58,293.982,1.18755,0.66486,1.02055,0.8366,0.84409,0.89516,0.4026,1.94583,0.82596,1.4684,0.0026142,0.0008714,0.0026142,0.0008714,0.0026142,0.0008714,0.0026142,0.0008714
59,298.717,1.15898,0.6381,1.02154,0.83681,0.85484,0.88753,0.4003,1.9559,0.8487,1.48155,0.0025548,0.0008516,0.0025548,0.0008516,0.0025548,0.0008516,0.0025548,0.0008516
60,303.869,1.19492,0.66178,1.02675,0.85653,0.8172,0.88238,0.3988,1.94913,0.87007,1.46558,0.0024954,0.0008318,0.0024954,0.0008318,0.0024954,0.0008318,0.0024954,0.0008318
61,308.723,1.16319,0.65916,1.03065,0.8547,0.82229,0.88778,0.396,1.96452,0.83841,1.4967,0.002436,0.000812,0.002436,0.000812,0.002436,0.000812,0.002436,0.000812
62,313.884,1.13743,0.63437,1.01199,0.86255,0.80108,0.88644,0.37725,2.00015,0.86715,1.54423,0.0023766,0.0007922,0.0023766,0.0007922,0.0023766,0.0007922,0.0023766,0.0007922
63,318.77,1.17271,0.64751,1.0222,0.84024,0.79172,0.87253,0.36239,2.01356,0.87558,1.56438,0.0023172,0.0007724,0.0023172,0.0007724,0.0023172,0.0007724,0.0023172,0.0007724
64,323.839,1.12252,0.64386,0.99997,0.90117,0.7844,0.87701,0.38689,1.96538,0.83824,1.48048,0.0022578,0.0007526,0.0022578,0.0007526,0.0022578,0.0007526,0.0022578,0.0007526
