epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
12,67.3028,1.98155,1.86931,1.50763,0.41208,0.34409,0.33844,0.11251,2.09874,2.34167,1.73407,0.0053466,0.0017822,0.0053466,0.0017822,0.0053466,0.0017822,0.0053466,0.0017822
13,72.4372,1.96176,1.84693,1.50769,0.67782,0.53162,0.57179,0.22455,2.01113,1.86516,1.64819,0.0052872,0.0017624,0.0052872,0.0017624,0.0052872,0.0017624,0.0052872,0.0017624
14,78.0174,1.95626,1.82233,1.50455,0.69132,0.62612,0.66508,0.24435,1.99122,1.79973,1.66714,0.0052278,0.0017426,0.0052278,0.0017426,0.0052278,0.0017426,0.0052278,0.0017426
15,83.1115,1.87064,1.72247,1.49183,0.67854,0.59012,0.61152,0.22978,2.00031,1.75114,1.66488,0.0051684,0.0017228,0.0051684,0.0017228,0.0051684,0.0017228,0.0051684,0.0017228
16,88.0173,1.85964,1.64216,1.44725,0.7242,0.62366,0.66425,0.26289,1.99237,1.68756,1.64161,0.005109,0.001703,0.005109,0.001703,0.005109,0.001703,0.005109,0.001703
17,93.3152,1.88377,1.56693,1.43662,0.74509,0.61828,0.68027,0.26993,2.03631,1.6449,1.65354,0.0050496,0.0016832,0.0050496,0.0016832,0.0050496,0.0016832,0.0050496,0.0016832
18,98.5114,1.90156,1.64125,1.4669,0.69959,0.62604,0.66366,0.27705,2.04005,1.63036,1.596,0.0049902,0.0016634,0.0049902,0.0016634,0.0049902,0.0016634,0.0049902,0.0016634
19,103.677,1.85144,1.52467,1.43053,0.67713,0.6828,0.70245,0.30546,1.97622,1.53142,1.61949,0.0049308,0.0016436,0.0049308,0.0016436,0.0049308,0.0016436,0.0049308,0.0016436
20,108.91,1.83684,1.48271,1.43758,0.6788,0.60219,0.60946,0.24318,2.10682,1.68012,1.70599,0.0048714,0.0016238,0.0048714,0.0016238,0.0048714,0.0016238,0.0048714,0.0016238
21,114.052,1.82814,1.4877,1.40886,0.66785,0.6129,0.62315,0.25082,2.08005,1.65743,1.68892,0.004812,0.001604,0.004812,0.001604,0.004812,0.001604,0.004812,0.001604
22,119.37,1.80576,1.4903,1.41184,0.74584,0.66264,0.73026,0.29999,2.00704,1.51498,1.57833,0.0047526,0.0015842,0.0047526,0.0015842,0.0047526,0.0015842,0.0047526,0.0015842
23,124.481,1.8325,1.4073,1.39555,0.67253,0.70665,0.71009,0.29586,2.03645,1.49601,1.60902,0.0046932,0.0015644,0.0046932,0.0015644,0.0046932,0.0015644,0.0046932,0.0015644
24,129.993,1.79449,1.40584,1.38574,0.64674,0.57527,0.62692,0.25732,2.07999,1.78762,1.63314,0.0046338,0.0015446,0.0046338,0.0015446,0.0046338,0.0015446,0.0046338,0.0015446
25,135.187,1.81212,1.34419,1.38468,0.68108,0.57527,0.63656,0.25914,2.10622,1.67922,1.64406,0.0045744,0.0015248,0.0045744,0.0015248,0.0045744,0.0015248,0.0045744,0.0015248
26,140.458,1.77463,1.36007,1.34979,0.71065,0.66129,0.70818,0.28526,2.05107,1.38539,1.63635,0.004515,0.001505,0.004515,0.001505,0.004515,0.001505,0.004515,0.001505
27,145.147,1.73238,1.31209,1.3672,0.74262,0.636,0.70496,0.29078,2.07652,1.38424,1.6731,0.0044556,0.0014852,0.0044556,0.0014852,0.0044556,0.0014852,0.0044556,0.0014852
28,150.697,1.72768,1.2784,1.35458,0.70892,0.66667,0.7073,0.29714,2.09696,1.3751,1.65472,0.0043962,0.0014654,0.0043962,0.0014654,0.0043962,0.0014654,0.0043962,0.0014654
29,155.61,1.71681,1.26735,1.34503,0.74101,0.66667,0.72459,0.29909,2.08976,1.43326,1.66927,0.0043368,0.0014456,0.0043368,0.0014456,0.0043368,0.0014456,0.0043368,0.0014456
30,161.253,1.72937,1.24438,1.34486,0.69004,0.68817,0.69041,0.29506,2.03859,1.36923,1.63565,0.0042774,0.0014258,0.0042774,0.0014258,0.0042774,0.0014258,0.0042774,0.0014258
31,166.491,1.70503,1.25968,1.33576,0.68805,0.71505,0.70069,0.30941,2.03873,1.31689,1.59109,0.004218,0.001406,0.004218,0.001406,0.004218,0.001406,0.004218,0.001406
32,171.612,1.66669,1.2172,1.30536,0.73401,0.63978,0.6889,0.29373,2.09028,1.33478,1.59268,0.0041586,0.0013862,0.0041586,0.0013862,0.0041586,0.0013862,0.0041586,0.0013862
33,176.556,1.64555,1.1863,1.30378,0.75055,0.63441,0.70132,0.29897,2.07699,1.35057,1.58845,0.0040992,0.0013664,0.0040992,0.0013664,0.0040992,0.0013664,0.0040992,0.0013664
34,182.025,1.62969,1.16993,1.29729,0.71457,0.71505,0.71014,0.29571,2.08848,1.26434,1.64534,0.0040398,0.0013466,0.0040398,0.0013466,0.0040398,0.0013466,0.0040398,0.0013466
35,187.261,1.66328,1.14051,1.28376,0.70282,0.64516,0.6673,0.25707,2.25196,1.43265,1.70652,0.0039804,0.0013268,0.0039804,0.0013268,0.0039804,0.0013268,0.0039804,0.0013268
36,192.659,1.65474,1.13523,1.28434,0.76634,0.68768,0.7306,0.29295,2.18788,1.29883,1.67984,0.003921,0.001307,0.003921,0.001307,0.003921,0.001307,0.003921,0.001307
37,197.821,1.62587,1.14604,1.29066,0.80062,0.64769,0.72775,0.26543,2.30269,1.31712,1.75381,0.0038616,0.0012872,0.0038616,0.0012872,0.0038616,0.0012872,0.0038616,0.0012872
38,203.111,1.6242,1.09613,1.26684,0.75006,0.70968,0.74138,0.29056,2.14609,1.26238,1.66005,0.0038022,0.0012674,0.0038022,0.0012674,0.0038022,0.0012674,0.0038022,0.0012674
39,208.225,1.63797,1.11133,1.28626,0.72742,0.67435,0.71972,0.29036,2.1726,1.28755,1.64797,0.0037428,0.0012476,0.0037428,0.0012476,0.0037428,0.0012476,0.0037428,0.0012476
40,213.419,1.6078,1.08684,1.25506,0.71044,0.72043,0.72166,0.2918,2.14384,1.25589,1.64614,0.0036834,0.0012278,0.0036834,0.0012278,0.0036834,0.0012278,0.0036834,0.0012278
41,218.488,1.60958,1.0916,1.25314,0.74737,0.68817,0.72121,0.29512,2.13605,1.26582,1.63849,0.003624,0.001208,0.003624,0.001208,0.003624,0.001208,0.003624,0.001208
42,223.809,1.58132,1.07439,1.2499,0.70911,0.65054,0.68148,0.25576,2.26788,1.37463,1.75283,0.0035646,0.0011882,0.0035646,0.0011882,0.0035646,0.0011882,0.0035646,0.0011882
43,229.11,1.58318,1.05802,1.24895,0.66478,0.68237,0.6835,0.28767,2.18341,1.29244,1.71017,0.0035052,0.0011684,0.0035052,0.0011684,0.0035052,0.0011684,0.0035052,0.0011684
44,234.434,1.57792,1.08683,1.23921,0.71237,0.66129,0.71255,0.29986,2.15627,1.277,1.66556,0.0034458,0.0011486,0.0034458,0.0011486,0.0034458,0.0011486,0.0034458,0.0011486
45,239.555,1.59815,1.09377,1.25237,0.75151,0.67742,0.70429,0.30493,2.15478,1.26918,1.61921,0.0033864,0.0011288,0.0033864,0.0011288,0.0033864,0.0011288,0.0033864,0.0011288
46,244.549,1.57451,1.01856,1.23524,0.69153,0.69355,0.73365,0.29083,2.21831,1.26603,1.67784,0.003327,0.001109,0.003327,0.001109,0.003327,0.001109,0.003327,0.001109
47,249.727,1.53619,0.99968,1.20911,0.69762,0.73656,0.73189,0.29725,2.2036,1.19844,1.67585,0.0032676,0.0010892,0.0032676,0.0010892,0.0032676,0.0010892,0.0032676,0.0010892
48,255.112,1.51095,1.00801,1.20311,0.70936,0.71505,0.73446,0.30786,2.17474,1.19633,1.69238,0.0032082,0.0010694,0.0032082,0.0010694,0.0032082,0.0010694,0.0032082,0.0010694
49,260.284,1.49808,0.95769,1.19094,0.75239,0.7043,0.73797,0.32214,2.12588,1.14699,1.64566,0.0031488,0.0010496,0.0031488,0.0010496,0.0031488,0.0010496,0.0031488,0.0010496
50,265.737,1.53575,1.01044,1.21463,0.75224,0.67204,0.71757,0.28977,2.17669,1.22524,1.67902,0.0030894,0.0010298,0.0030894,0.0010298,0.0030894,0.0010298,0.0030894,0.0010298
51,270.878,1.51221,0.9896,1.20253,0.72523,0.66694,0.71357,0.3069,2.20365,1.18768,1.62407,0.00303,0.00101,0.00303,0.00101,0.00303,0.00101,0.00303,0.00101
52,276.325,1.48105,0.94849,1.17281,0.74306,0.63978,0.70701,0.30068,2.16759,1.18782,1.59207,0.0029706,0.0009902,0.0029706,0.0009902,0.0029706,0.0009902,0.0029706,0.0009902
53,281.301,1.48161,0.95691,1.19088,0.70179,0.70968,0.71878,0.30923,2.14784,1.16823,1.6141,0.0029112,0.0009704,0.0029112,0.0009704,0.0029112,0.0009704,0.0029112,0.0009704
54,287.015,1.46998,0.91938,1.18285,0.74397,0.71865,0.73595,0.3004,2.15167,1.18114,1.66139,0.0028518,0.0009506,0.0028518,0.0009506,0.0028518,0.0009506,0.0028518,0.0009506
55,292.138,1.45504,0.93777,1.17174,0.71808,0.6828,0.71001,0.25356,2.30501,1.24695,1.79491,0.0027924,0.0009308,0.0027924,0.0009308,0.0027924,0.0009308,0.0027924,0.0009308
56,297.186,1.41499,0.90789,1.14496,0.69694,0.74731,0.72972,0.29748,2.1749,1.18168,1.64729,0.002733,0.000911,0.002733,0.000911,0.002733,0.000911,0.002733,0.000911
57,302.599,1.46961,0.91217,1.17337,0.71754,0.67204,0.71177,0.27642,2.21646,1.25648,1.67379,0.0026736,0.0008912,0.0026736,0.0008912,0.0026736,0.0008912,0.0026736,0.0008912
58,307.795,1.43245,0.90258,1.14943,0.73312,0.7089,0.72283,0.28807,2.22833,1.20868,1.66629,0.0026142,0.0008714,0.0026142,0.0008714,0.0026142,0.0008714,0.0026142,0.0008714
59,313.006,1.43131,0.89921,1.15286,0.68678,0.7191,0.72165,0.28539,2.25141,1.20748,1.70605,0.0025548,0.0008516,0.0025548,0.0008516,0.0025548,0.0008516,0.0025548,0.0008516
60,318.393,1.39793,0.87572,1.12892,0.69272,0.70968,0.71912,0.26704,2.2825,1.22306,1.73178,0.0024954,0.0008318,0.0024954,0.0008318,0.0024954,0.0008318,0.0024954,0.0008318
61,323.524,1.39495,0.91353,1.15292,0.68288,0.67742,0.68931,0.27052,2.26687,1.24741,1.73894,0.002436,0.000812,0.002436,0.000812,0.002436,0.000812,0.002436,0.000812
62,328.496,1.34752,0.85296,1.12125,0.68835,0.6828,0.68915,0.28888,2.20814,1.22117,1.69223,0.0023766,0.0007922,0.0023766,0.0007922,0.0023766,0.0007922,0.0023766,0.0007922
63,333.74,1.42544,0.88129,1.14535,0.70666,0.72043,0.70711,0.27723,2.2551,1.22915,1.74091,0.0023172,0.0007724,0.0023172,0.0007724,0.0023172,0.0007724,0.0023172,0.0007724
64,339.158,1.34799,0.85907,1.1105,0.72934,0.67742,0.71655,0.2953,2.19529,1.20773,1.65831,0.0022578,0.0007526,0.0022578,0.0007526,0.0022578,0.0007526,0.0022578,0.0007526
65,344.186,1.35656,0.85387,1.1166,0.74871,0.6728,0.72344,0.29775,2.19488,1.18718,1.67398,0.0021984,0.0007328,0.0021984,0.0007328,0.0021984,0.0007328,0.0021984,0.0007328
66,349.723,1.34958,0.83732,1.11604,0.71533,0.66667,0.71346,0.29255,2.21442,1.21077,1.70739,0.002139,0.000713,0.002139,0.000713,0.002139,0.000713,0.002139,0.000713
67,354.721,1.3558,0.83238,1.11395,0.65189,0.72043,0.71334,0.29357,2.19663,1.19643,1.71179,0.0020796,0.0006932,0.0020796,0.0006932,0.0020796,0.0006932,0.0020796,0.0006932
68,360.019,1.3671,0.81737,1.11697,0.65084,0.74731,0.71503,0.30107,2.18284,1.17866,1.68968,0.0020202,0.0006734,0.0020202,0.0006734,0.0020202,0.0006734,0.0020202,0.0006734
69,364.873,1.3436,0.82554,1.12106,0.6819,0.71455,0.7233,0.29287,2.20646,1.15458,1.6868,0.0019608,0.0006536,0.0019608,0.0006536,0.0019608,0.0006536,0.0019608,0.0006536
70,370.579,1.31474,0.81369,1.10035,0.78539,0.64929,0.71972,0.28726,2.1886,1.17987,1.61729,0.0019014,0.0006338,0.0019014,0.0006338,0.0019014,0.0006338,0.0019014,0.0006338
71,375.838,1.31272,0.80296,1.10609,0.69859,0.66129,0.66719,0.26761,2.21658,1.24338,1.621,0.001842,0.000614,0.001842,0.000614,0.001842,0.000614,0.001842,0.000614
72,381.389,1.30448,0.78502,1.08997,0.78259,0.64516,0.70003,0.26924,2.19866,1.20652,1.62898,0.0017826,0.0005942,0.0017826,0.0005942,0.0017826,0.0005942,0.0017826,0.0005942
73,386.551,1.30595,0.80285,1.10718,0.79347,0.63978,0.72378,0.27972,2.20752,1.16259,1.65589,0.0017232,0.0005744,0.0017232,0.0005744,0.0017232,0.0005744,0.0017232,0.0005744
74,391.655,1.31584,0.8089,1.10372,0.73518,0.6828,0.72354,0.28154,2.22369,1.17903,1.68477,0.0016638,0.0005546,0.0016638,0.0005546,0.0016638,0.0005546,0.0016638,0.0005546
75,396.656,1.30751,0.8231,1.09313,0.67666,0.71505,0.70133,0.27196,2.26499,1.2114,1.74762,0.0016044,0.0005348,0.0016044,0.0005348,0.0016044,0.0005348,0.0016044,0.0005348
76,402.091,1.27651,0.78407,1.08466,0.69328,0.72043,0.70093,0.28601,2.22934,1.19847,1.70178,0.001545,0.000515,0.001545,0.000515,0.001545,0.000515,0.001545,0.000515
77,407.192,1.24145,0.76001,1.06143,0.69749,0.73118,0.72951,0.29173,2.188,1.16821,1.66728,0.0014856,0.0004952,0.0014856,0.0004952,0.0014856,0.0004952,0.0014856,0.0004952
78,412.619,1.26959,0.78699,1.07466,0.72157,0.71061,0.72286,0.28887,2.20348,1.16783,1.65371,0.0014262,0.0004754,0.0014262,0.0004754,0.0014262,0.0004754,0.0014262,0.0004754
79,417.726,1.2607,0.79018,1.06834,0.74311,0.69984,0.71475,0.28958,2.2196,1.154,1.68242,0.0013668,0.0004556,0.0013668,0.0004556,0.0013668,0.0004556,0.0013668,0.0004556
