epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
49,303.46,1.22566,0.68848,1.04971,0.83681,0.79949,0.82167,0.35625,1.95377,0.90581,1.55654,0.0031488,0.0010496,0.0031488,0.0010496,0.0031488,0.0010496,0.0031488,0.0010496
50,309.348,1.19903,0.689,1.04809,0.83411,0.78395,0.83837,0.36047,1.94569,0.91636,1.52265,0.0030894,0.0010298,0.0030894,0.0010298,0.0030894,0.0010298,0.0030894,0.0010298
51,314.7,1.19496,0.69544,1.04727,0.8244,0.78247,0.80566,0.34598,1.96421,0.92094,1.54677,0.00303,0.00101,0.00303,0.00101,0.00303,0.00101,0.00303,0.00101
52,320.608,1.1729,0.68948,1.02729,0.81009,0.77419,0.80153,0.35602,1.97595,0.89799,1.60161,0.0029706,0.0009902,0.0029706,0.0009902,0.0029706,0.0009902,0.0029706,0.0009902
53,325.758,1.1913,0.67275,1.04544,0.80187,0.82796,0.83589,0.38945,1.91001,0.88389,1.53754,0.0029112,0.0009704,0.0029112,0.0009704,0.0029112,0.0009704,0.0029112,0.0009704
54,331.511,1.15391,0.65367,1.02283,0.85379,0.7535,0.83646,0.38122,1.94033,0.90866,1.54121,0.0028518,0.0009506,0.0028518,0.0009506,0.0028518,0.0009506,0.0028518,0.0009506
55,337.029,1.13395,0.65358,1.02223,0.77076,0.81345,0.83974,0.36789,2.00607,0.91389,1.60489,0.0027924,0.0009308,0.0027924,0.0009308,0.0027924,0.0009308,0.0027924,0.0009308
56,343.2,1.15896,0.65083,1.02977,0.77605,0.83333,0.84401,0.37793,1.97531,0.90532,1.59313,0.002733,0.000911,0.002733,0.000911,0.002733,0.000911,0.002733,0.000911
57,348.76,1.16089,0.65457,1.02627,0.81901,0.80286,0.83191,0.3514,2.03436,0.90245,1.64545,0.0026736,0.0008912,0.0026736,0.0008912,0.0026736,0.0008912,0.0026736,0.0008912
58,354.638,1.14221,0.64822,1.01275,0.83243,0.80645,0.83994,0.36096,2.00741,0.87849,1.62348,0.0026142,0.0008714,0.0026142,0.0008714,0.0026142,0.0008714,0.0026142,0.0008714
59,360.189,1.11439,0.62256,1.00936,0.83621,0.81183,0.84385,0.34869,2.04294,0.88867,1.65104,0.0025548,0.0008516,0.0025548,0.0008516,0.0025548,0.0008516,0.0025548,0.0008516
60,365.839,1.11963,0.63493,1.00419,0.84255,0.80555,0.84543,0.35654,2.02949,0.879,1.62193,0.0024954,0.0008318,0.0024954,0.0008318,0.0024954,0.0008318,0.0024954,0.0008318
