epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
44,234.562,1.59216,1.0939,1.26346,0.68975,0.72911,0.73085,0.26875,2.25804,1.30679,1.79081,0.0034458,0.0011486,0.0034458,0.0011486,0.0034458,0.0011486,0.0034458,0.0011486
45,239.85,1.55739,1.07965,1.2459,0.71147,0.7043,0.71399,0.26975,2.22744,1.29812,1.74575,0.0033864,0.0011288,0.0033864,0.0011288,0.0033864,0.0011288,0.0033864,0.0011288
46,245.246,1.56753,1.0515,1.24901,0.71231,0.70554,0.70651,0.26723,2.22912,1.26044,1.76898,0.003327,0.001109,0.003327,0.001109,0.003327,0.001109,0.003327,0.001109
47,250.08,1.53588,1.00327,1.22835,0.77551,0.66863,0.69778,0.25669,2.26363,1.23701,1.769,0.0032676,0.0010892,0.0032676,0.0010892,0.0032676,0.0010892,0.0032676,0.0010892
48,255.539,1.5016,1.00659,1.22549,0.74338,0.68817,0.72811,0.26874,2.20535,1.31916,1.73968,0.0032082,0.0010694,0.0032082,0.0010694,0.0032082,0.0010694,0.0032082,0.0010694
49,260.86,1.51999,0.96853,1.21044,0.74032,0.65908,0.68858,0.27803,2.15772,1.33032,1.65234,0.0031488,0.0010496,0.0031488,0.0010496,0.0031488,0.0010496,0.0031488,0.0010496
50,266.1,1.52724,1.00045,1.22587,0.72543,0.65342,0.70461,0.27856,2.19321,1.29163,1.67459,0.0030894,0.0010298,0.0030894,0.0010298,0.0030894,0.0010298,0.0030894,0.0010298
51,271.138,1.50181,0.97617,1.21315,0.70831,0.69892,0.70593,0.28357,2.19378,1.2278,1.6879,0.00303,0.00101,0.00303,0.00101,0.00303,0.00101,0.00303,0.00101
52,276.414,1.48767,0.96864,1.19034,0.73933,0.66667,0.71633,0.28195,2.20508,1.17644,1.71897,0.0029706,0.0009902,0.0029706,0.0009902,0.0029706,0.0009902,0.0029706,0.0009902
53,281.164,1.47319,0.95342,1.19817,0.76438,0.70968,0.73736,0.28825,2.17946,1.19495,1.68511,0.0029112,0.0009704,0.0029112,0.0009704,0.0029112,0.0009704,0.0029112,0.0009704
